POSTCODE,ID,NAME,Type,LATITUDE,LONGITUDE
M242NL,P149,BOARSHAW PHARMACY LTD,Pharmacy,53.557128,-2.17522
M242PU,P86015,ROCHDALE ROAD MEDICAL CENTRE,Surgery,53.556772,-2.195702
M242PU,FPM47,LLOYDSPHARMACY,Dispensary,53.556772,-2.195702
M242WQ,FNV82,STONE PHARMACY,Dispensary,53.55675,-2.187053
M242YJ,Y00726,THE HIVE HEALTH CENTRE,Surgery,53.55683,-2.187672
M243QJ,FCY85,ROWLANDS PHARMACY,Dispensary,53.557143,-2.215298
M244DZ,FQW85,YOUR LOCAL BOOTS PHARMACY,Dispensary,53.54676,-2.20616
M244DZ,P86004,PETERLOO MEDICAL CENTRE,Surgery,53.54676,-2.20616
M244EL,Y02795,MIDDLETON HEALTH CENTRE,Surgery,53.548242,-2.201051
M244EL,FP042,BOOTS THE CHEMIST,Dispensary,53.548242,-2.201051
M244EN,P86606,FAMILY PRACTICE,Surgery,53.554714,-2.216357
M244WT,P2MA,BOWNESS PHARMACY LTD,Pharmacy,53.553912,-2.222587
M244WT,FFD69,BOWNESS PHARMACY,Dispensary,53.553912,-2.222587
M245NQ,P4RP,RAJA HEALTHCARE LIMITED,Pharmacy,53.561184,-2.20703
M245NQ,P4M7,CURX LIMITED,Pharmacy,53.561184,-2.20703
M245NQ,FXW15,ONLINE CHEMIST,Dispensary,53.561184,-2.20703
M245QL,P86012,WOODSIDE MEDICAL CENTRE,Surgery,53.556347,-2.213286
M245RA,FJC49,ROWLANDS PHARMACY,Dispensary,53.554592,-2.209489
M245WF,P86620,WINDERMERE SURGERY,Surgery,53.55956,-2.205709
M246DL,Y02208,DURNFORD DERMATOLOGY CATS,Surgery,53.554038,-2.197033
M246DL,P86019,DURNFORD MEDICAL CENTRE,Surgery,53.554038,-2.197033
M246DN,FNQ76,CARLOWS PHARMACY,Dispensary,53.554209,-2.196566
M246DN,P554,J CARLOW,Pharmacy,53.554209,-2.196566
M250FX,FVE59,FORMANS CHEMIST,Dispensary,53.518836,-2.25911
M250FX,P301,FORMANS CHEMIST LTD,Pharmacy,53.518836,-2.25911
M250FX,P1JK,MAVLEVSON LTD,Pharmacy,53.518836,-2.25911
M250FX,P2HC,ALAMAZ LIMITED,Pharmacy,53.518836,-2.25911
M250HT,FPC99,COHENS CHEMIST,Dispensary,53.520809,-2.265791
M250HT,P83025,ST GABRIEL'S MEDICAL CENTRE,Surgery,53.520809,-2.265791
M250JB,P2LV,ALLBRO'S PHARMACY LTD,Pharmacy,53.523016,-2.267554
M251AS,P643,PRESTWICH PHARMACY LTD,Pharmacy,53.533968,-2.284942
M251AW,P3TQ,MS FIZZA RABIA,Pharmacy,53.530593,-2.283382
M251AW,P4E7,PURE HOPE PHARMACY LIMITED,Pharmacy,53.530593,-2.283382
M251AX,Y06920,PES AT THE VILLAGE OPTICIANS BURY,Surgery,53.533212,-2.285193
M251AY,FQH82,PRESTWICH PHARMACY,Dispensary,53.532918,-2.284226
M251BT,P83001,FAIRFAX GROUP PRACTICE,Surgery,53.533828,-2.28357
M251BT,P83623,LONGFIELD MEDICAL PRACTICE,Surgery,53.533828,-2.28357
M251EX,P83605,WHITTAKER LANE MED CENTRE,Surgery,53.528486,-2.268658
M251FX,FN818,DENNIS GORE CHEMISTS,Dispensary,53.52981,-2.268291
M251FX,P136,DENNIS GORE CHEMIST LTD,Pharmacy,53.52981,-2.268291
M251FX,P0L2,PROGREZION UK LTD,Pharmacy,53.52981,-2.268291
M251NL,P0EQ,SCHOLES (CHEMISTS) LTD,Pharmacy,53.537682,-2.27617
M251NL,P26A,BLANDON BARRY LTD,Pharmacy,53.537682,-2.27617
M251NL,FQT20,WISE PHARMACIES LTD,Dispensary,53.537682,-2.27617
M251NL,P83027,GREYLAND MEDICAL CENTRE,Surgery,53.537682,-2.27617
M252GN,P83609,THE BIRCHES MEDICAL CENTRE,Surgery,53.538361,-2.271091
M257BL,FT852,TESCO IN-STORE PHARMACY,Dispensary,53.535785,-2.292168
M258JY,FET61,SEDGLEY PARK PHARMACY,Dispensary,53.519248,-2.272357
M259JY,P0JT,C & D HEALTHCARE LTD,Pharmacy,53.519301,-2.27237
M259JY,P1CL,SEDGLEY PARKPHARMACY,Pharmacy,53.519301,-2.27237
M261NN,FNJ54,BOOTS THE CHEMIST,Dispensary,53.558958,-2.325718
M262QD,Y05652,BEALEY COMMUNITY HOSPITAL,Surgery,53.565754,-2.309285
M262QZ,P83010,MONARCH MEDICAL CENTRE,Surgery,53.564198,-2.316823
M262RF,FKQ27,RADCLIFFE PHARMACY,Dispensary,53.56538,-2.314202
M262RF,P0X3,RADCLIFFE PHARMACY LIMITED,Pharmacy,53.56538,-2.314202
M262SP,P83007,RADCLIFFE MEDICAL PRACTICE,Surgery,53.560143,-2.323706
M262SP,P83603,RED BANK GROUP PRACTICE,Surgery,53.560143,-2.323706
M262SP,FC336,RADCLIFFE PHARMACY,Dispensary,53.560143,-2.323706
M262SP,FF638,WELL,Dispensary,53.560143,-2.323706
M262UG,Y02069,BURY YNG PEOPLE'S ENH. SERV,Surgery,53.564725,-2.320509
M263DA,FV470,ASDA PHARMACY,Dispensary,53.557332,-2.328694
M263RF,FJF90,MANOR PHARMACY,Dispensary,53.564882,-2.339324
M264DJ,P7A4,J T SMITH & SON CHEMISTS,Pharmacy,53.564015,-2.333306
M264DJ,FC610,JT SMITH & SON,Dispensary,53.564015,-2.333306
M26FW,P65R,PHARMA KARMA,Pharmacy,53.480671,-2.24693
M270EW,P87016,THE SIDES MEDICAL PRACTICE,Surgery,53.505945,-2.35423
M270EW,FG557,TIMS & PARKER PHARMACY,Dispensary,53.505945,-2.35423
M270NA,FM243,TIMS & PARKER PHARMACY,Dispensary,53.510603,-2.34171
M270NA,Y07149,SWINTON PCN HUB,Surgery,53.510603,-2.34171
M270NA,P87002,THE POPLARS MEDICAL PRACTICE,Surgery,53.510603,-2.34171
M274AF,P87025,THE LAKES MEDICAL PRACTICE,Surgery,53.509205,-2.33372
M274AF,FHX36,TIMS & PARKER PHARMACY,Dispensary,53.509205,-2.33372
M274BH,FF791,BOOTS THE CHEMIST,Dispensary,53.512615,-2.338573
M274BJ,FQR71,SWINTON LATE NIGHT PHARMACY,Dispensary,53.512339,-2.334938
M274BJ,P3KH,MR MOHAMMED RAHEEL AZAM,Pharmacy,53.512339,-2.334938
M276EW,FXT26,TIMS & PARKER PHARMACY,Dispensary,53.519972,-2.33441
M276FA,Y06150,ENHANCED CARE TEAM,Surgery,53.51222,-2.342205
M278FB,Y03225,HMP FOREST BANK,Surgery,53.514251,-2.302093
M278HP,FVP13,TIMS & PARKER PHARMACY,Dispensary,53.518793,-2.331475
M278HP,P87019,SILVERDALE MEDICAL PRACTICE,Surgery,53.518793,-2.331475
M279LB,FDL78,TIMS & PARKER PHARMACY,Dispensary,53.510354,-2.353319
M280AY,P87630,CHERRY MEDICAL PRACTICE,Surgery,53.529872,-2.423902
M280AY,Y07194,WALKDEN & LITTLE HULTON PCN HUB,Surgery,53.529872,-2.423902
M280BA,FL303,TIMS & PARKER PHARMACY,Dispensary,53.529887,-2.422182
M280BB,P87661,MANCHESTER ROAD EAST MEDICAL PRACTICE,Surgery,53.527113,-2.418655
M280BB,Y00445,SALFORD PRIMARY CARE TOGETHER,Surgery,53.527113,-2.418655
M280BB,P87625,DEARDEN AVENUE MEDICAL PRACTICE,Surgery,53.527113,-2.418655
M280FE,Y00073,ST ANN'S HOSPICE/PAL CARE,Surgery,53.528167,-2.42521
M281BZ,P92605,DR ANDERSON & DR AHMED,Surgery,53.50477,-2.422973
M281FB,FP083,TIMS & PARKER PHARMACY,Dispensary,53.503006,-2.416095
M281LZ,P87627,ORCHARD MEDICAL PRACTICE,Surgery,53.502916,-2.420948
M281PB,FVJ30,TIMS & PARKER PHARMACY,Dispensary,53.511185,-2.413552
M281PB,P87624,ELLENBROOK MEDICAL CENTRE,Surgery,53.511185,-2.413552
M282UT,Y03228,PRIMARY CARE RESPIRATORY SERVICE,Surgery,53.51305,-2.362208
M282UT,Y05621,NL COMMUNITY RESPIRATORY SERVICE,Surgery,53.51305,-2.362208
M283AT,P87008,WALKDEN MEDICAL CENTRE,Surgery,53.522942,-2.397527
M283AT,FXR98,TIMS & PARKER PHARMACY,Dispensary,53.522942,-2.397527
M283AT,P87017,THE LIMES MEDICAL PRACTICE,Surgery,53.522942,-2.397527
M283AX,FRK93,TIMS & PARKER PHARMACY,Dispensary,53.524247,-2.399227
M283BT,FA456,TESCO PHARMACY,Dispensary,53.525923,-2.401145
M283DR,P87028,THE GILL MEDICAL PRACTICE,Surgery,53.524288,-2.398384
M283EZ,P87618,DR LOOMBA AND PARTNERS,Surgery,53.524898,-2.398541
M283EZ,Y04340,COMMUNITY OPHTHALMOLOGY SERVICE,Surgery,53.524898,-2.398541
M283PT,P0TY,CORDIA HEALTHCARE LTD,Pharmacy,53.537548,-2.40507
M283PT,P4W7,RPK HEALTHCARE LIMITED,Pharmacy,53.537548,-2.40507
M283PT,FAX53,PILLO,Dispensary,53.537548,-2.40507
M283ZD,FTL84,BOOTS THE CHEMIST,Dispensary,53.525062,-2.40026
M297BS,P92020,SIVAKUMAR & PARTNER,Surgery,53.500102,-2.455594
M297BS,FJ016,WELL,Dispensary,53.500102,-2.455594
M297BY,FVM22,ROWLANDS PHARMACY,Dispensary,53.500415,-2.458266
M297BY,P92637,ASTLEY GENERAL PRACTICE,Surgery,53.500415,-2.458266
M297HG,P92646,DR VARDHAN'S SURGERY,Surgery,53.500769,-2.447913
M298AL,P92033,DR KHATRI CP,Surgery,53.514626,-2.469683
M298AX,Y02321,POPLAR STREET SURGERY,Surgery,53.516715,-2.468999
M298DR,P0H0,GATECROWN VENTURES LIMITED,Pharmacy,53.514075,-2.465999
M298DR,FCV17,ELLIOTT STREET PHARMACY,Dispensary,53.514075,-2.465999
M298DS,P142,DAVINA PHARMACY LTD,Pharmacy,53.513917,-2.464972
M298FL,FVX82,COHENS CHEMIST,Dispensary,53.514178,-2.469316
M298FL,P92028,ELLIOTT STREET SURGERY,Surgery,53.514178,-2.469316
M298FL,FDH26,DAVINA PHARMACY,Dispensary,53.514178,-2.469316
M300AE,Y02630,SALFORD DRUG SERVICE,Surgery,53.482572,-2.33719
M300BL,Y05866,SALFORD ACUTE HOME VISITING SERVICE,Surgery,53.484827,-2.33763
M300EJ,FMT26,CHURCH STREET PHARMACY,Dispensary,53.482659,-2.338336
M300LS,FE410,COHENS CHEMIST,Dispensary,53.483053,-2.338337
M300NU,FKX64,WELL,Dispensary,53.484875,-2.339619
M300NU,P87020,ST ANDREWS MEDICAL CENTRE,Surgery,53.484875,-2.339619
M300PF,P152,GATLEY PHARMACY,Pharmacy,53.482931,-2.352501
M300PF,FPQ80,GATLEY PHARMACY,Dispensary,53.482931,-2.352501
M307BY,FKE90,PEEL GREEN PHARMACY,Dispensary,53.476604,-2.370576
M307BY,P442,PEEL GREEN PHARMACY,Pharmacy,53.476604,-2.370576
M307RL,Y06986,BARTON MOSS SECURE CHILDREN'S HOME,Surgery,53.468834,-2.39687
M307RL,Y05014,BARTON MOSS SECURE CHILDREN'S HOME,Surgery,53.468834,-2.39687
M308AR,P87620,1/MONTON MEDICAL PRACTICE,Surgery,53.491862,-2.356978
M308AR,FDH13,VINCENT SMITH PHARMACY,Dispensary,53.491862,-2.356978
M308JA,P0G1,JAIRATH V,Pharmacy,53.490525,-2.370968
M308JA,FE646,ROSS CHEMIST,Dispensary,53.490525,-2.370968
M308JA,P410,HOLDTHORPE LTD,Pharmacy,53.490525,-2.370968
M308QD,P87024,3/SPRINGFIELD HOUSE MEDICAL PRACTICE,Surgery,53.480252,-2.362019
M308QD,FP124,SPRINGFIELD PHARMACY,Dispensary,53.480252,-2.362019
M308QD,P2H9,VARUN JAIRATH,Pharmacy,53.480252,-2.362019
M309LJ,FL782,VINCENT SMITH PHARMACY,Dispensary,53.491714,-2.352636
M309LJ,P65T,THOMPSON CRABTREE LTD,Pharmacy,53.491714,-2.352636
M314FL,P91026,PARTINGTON FAMILY PRACTICE,Surgery,53.417784,-2.42617
M314FL,FNX62,WELL,Dispensary,53.417784,-2.42617
M314FY,P91019,PARTINGTON CENTRAL SURGERY,Surgery,53.416781,-2.425016
M314WJ,FFF29,DAVEY CHEMISTS,Dispensary,53.41714,-2.430768
M31DZ,P4JK,FINANCE4PHARMACY LIMITED,Pharmacy,53.490983,-2.250412
M31DZ,FRJ46,MANCHESTER CHEMIST,Dispensary,53.490983,-2.250412
M320DF,P91018,DELAMERE MEDICAL PRACTICE,Surgery,53.450887,-2.307365
M320DF,FCC54,LLOYDSPHARMACY,Dispensary,53.450887,-2.307365
M320PA,FN697,COHENS CHEMIST,Dispensary,53.453953,-2.299421
M320PA,P91629,NORTH TRAFFORD GROUP PRACTICE,Surgery,53.453953,-2.299421
M320PA,P45P,JAMES HELGASON LTD,Pharmacy,53.453953,-2.299421
M320RW,FP756,TESCO INSTORE PHARMACY,Dispensary,53.460849,-2.288143
M328AQ,P4DA,HARRY & PARTNERS LIMITED,Pharmacy,53.446522,-2.312679
M328AQ,FTJ13,HARRY'S PHARMACY,Dispensary,53.446522,-2.312679
M328GR,P066,D & EM STUART LTD,Pharmacy,53.453007,-2.286268
M328GR,FN831,C & T PHARMACY,Dispensary,53.453007,-2.286268
M328GR,P0XR,C & T ASSOCIATES,Pharmacy,53.453007,-2.286268
M329BD,FVR00,BOOTS THE CHEMIST,Dispensary,53.445677,-2.30942
M329LD,FGE02,ALPHABET PHARMACY,Dispensary,53.451121,-2.320783
M329LD,P3YX,MS ALPA GHELANI,Pharmacy,53.451121,-2.320783
M329PA,FAA37,PEAK PHARMACY,Dispensary,53.45458,-2.328128
M329PA,P91627,LOSTOCK MEDICAL CENTRE,Surgery,53.45458,-2.328128
M329RL,P508,ANDERSONS INVESTMENTS LTD,Pharmacy,53.453689,-2.322083
M332RH,P91013,BOUNDARY HOUSE MEDICAL CENTRE,Surgery,53.415635,-2.288936
M332TB,P91035,CONWAY ROAD MEDICAL PRACTICE,Surgery,53.417873,-2.303561
M333HF,P96K,JOHN HUGALL LTD,Pharmacy,53.420287,-2.304527
M333HF,FPG76,HUGALL PHARMACY,Dispensary,53.420287,-2.304527
M333JS,FJ216,MAI'S PHARMACY,Dispensary,53.413382,-2.308539
M334BR,P91021,FIRSWAY HEALTH CENTRE,Surgery,53.421289,-2.355468
M334BR,FAE34,COHENS CHEMIST,Dispensary,53.421289,-2.355468
M334DX,N5T9D,MAZIN HEALTHCARE LIMITED,Pharmacy,53.410896,-2.340278
M334DX,FTX44,SALE PHARMACY,Dispensary,53.410896,-2.340278
M334GT,Y04518,COMMUNITY GERIATRICIANS,Surgery,53.417245,-2.355164
M334PS,Y03908,NMPS TRAFFORD LCO,Surgery,53.413322,-2.344299
M334WB,FPE86,ROWLANDS PHARMACY,Dispensary,53.415269,-2.348768
M335JD,FT740,ROWLAND PHARMACY,Dispensary,53.427026,-2.351844
M335JH,P91017,BODMIN ROAD HEALTH CENTRE,Surgery,53.428123,-2.351718
M335PN,FL043,VILLAGE PHARMACY,Dispensary,53.42966,-2.342384
M335PN,Y07231,PES @ DAVID ARNOLD TRAFFORD CCG,Surgery,53.42966,-2.342384
M337SA,FXG39,LLOYDSPHARMACY,Dispensary,53.426108,-2.323529
M337SS,P91014,WASHWAY ROAD MEDICAL CENTRE,Surgery,53.422516,-2.328288
M337SS,FTP94,HOLLOWOOD CHEMIST,Dispensary,53.422516,-2.328288
M337XF,Y07230,PES @ JOHNSON&LEATHERBARROW TRAFFORD CCG,Surgery,53.425054,-2.320903
M337XN,FC574,TESCO IN-STORE PHARMACY,Dispensary,53.424608,-2.323277
M337XZ,FC707,BOOTS THE CHEMIST,Dispensary,53.424554,-2.322329
M337ZF,Y06568,COMMUNITY PAEDIATRICS TLCO,Surgery,53.425111,-2.32
M337ZZ,Y07235,PES @ SPECSAVERS SALE TRAFFORD CCG,Surgery,53.424327,-2.3232
M33AG,Y06787,PRIMARY CARE URGENT EYE SERVICE,Surgery,53.480745,-2.254525
M342AF,FF631,RIZWAN CHEMIST,Dispensary,53.456024,-2.118495
M342AF,FJG93,WELL,Dispensary,53.456024,-2.118495
M342AF,P85L,RIZWAN CHEMISTS,Pharmacy,53.456024,-2.118495
M342AJ,P74G,DENCHEM LTD,Pharmacy,53.455602,-2.118464
M342AJ,FC480,COHENS CHEMIST,Dispensary,53.455602,-2.118464
M342AJ,P89015,MILLGATE HEALTHCARE PARTNERSHIP,Surgery,53.455602,-2.118464
M342ET,P3WD,RACHEL POTTER LTD,Pharmacy,53.449535,-2.142478
M342ET,P77H,THE PHARMACY,Pharmacy,53.449535,-2.142478
M342ET,FRT39,WINDMILL PHARMACY,Dispensary,53.449535,-2.142478
M342GP,Y01083,GTD HEALTHCARE GP SERVICE OOH,Surgery,53.450605,-2.134034
M342GP,Y02018,GTD HEALTHCARE GP SERVICE OOH,Surgery,53.450605,-2.134034
M342GP,Y00195,"SOUTHPORT, FORMBY AND SOUTH SEFTON OOH",Surgery,53.450605,-2.134034
M342GP,Y06179,NORTH MANCHESTER CARE HOME PILOT,Surgery,53.450605,-2.134034
M342GP,Y06450,PRIMARY CARE ACCESS SERVICE,Surgery,53.450605,-2.134034
M342GP,Y02591,GTD HEALTHCARE GP SERVICE OOH,Surgery,53.450605,-2.134034
M342GP,Y06963,INDIGO GENDER SERVICE,Surgery,53.450605,-2.134034
M343AG,FCH11,MOORLAND SURGICAL SUPPLIES,Dispensary,53.456175,-2.109745
M343EX,FMH19,GREENCROSS PHARMACY,Dispensary,53.456864,-2.113964
M343JE,P89018,DENTON MEDICAL PRACTICE,Surgery,53.45991,-2.115509
M343JE,FCT75,COHENS CHEMIST,Dispensary,53.45991,-2.115509
M343JY,FPC27,CHARLES S BULLEN STOMACARE LTD,Dispensary,53.456736,-2.116735
M343LY,FRN15,BOOTS THE CHEMIST,Dispensary,53.460564,-2.117257
M343SJ,FDA52,LLOYDSPHARMACY,Dispensary,53.45476,-2.132632
M345DE,P0DR,AUDENSHAW PHARMACY LTD,Pharmacy,53.46874,-2.112008
M345DE,FJE52,AUDENSHAW PHARMACY,Dispensary,53.46874,-2.112008
M345HY,Y02713,GUIDE BRIDGE MEDICAL PRACTICE,Surgery,53.471588,-2.113281
M345PZ,FHT94,PHARMACO CHEMIST,Dispensary,53.473169,-2.147228
M346PF,FVA73,PHARMACY FIRST,Dispensary,53.454081,-2.110237
M346PF,P9DW,NEWBRIDGE (HEALTHCARE) LTD,Pharmacy,53.454081,-2.110237
M347PL,P31P,S.F WAIN & SONS LIMITED,Pharmacy,53.443448,-2.100183
M347PL,FYA54,SF WAIN PHARMACY,Dispensary,53.443448,-2.100183
M34LZ,P0MG,BESTWAY NATIONAL CHEMISTS LTD,Pharmacy,53.474461,-2.254742
M34LZ,P30F,BESTWAY PANACEA HEALTHCARE LTD,Pharmacy,53.474461,-2.254742
M34LZ,P25P,CARE 4U PHARMACY LTD,Pharmacy,53.474461,-2.254742
M34LZ,P82Y,BESTWAY NATIONAL CHEMISTS LIMITED,Pharmacy,53.474461,-2.254742
M350AD,Y05570,OLDHAM 7 DAY ACCESS HUB3 OOH,Surgery,53.509855,-2.156747
M350AD,P85610,MEDLOCK MEDICAL PRACTICE,Surgery,53.509855,-2.156747
M350AD,FL059,FOCUS PHARMACY,Dispensary,53.509855,-2.156747
M350AD,P85008,FAILSWORTH GROUP PRACTICE,Surgery,53.509855,-2.156747
M350AD,P0D5,FOCUS PHARMACY,Pharmacy,53.509855,-2.156747
M350AD,P85026,QUAYSIDE MEDICAL PRACTICE,Surgery,53.509855,-2.156747
M350AY,FW331,OUR PHARMACY,Dispensary,53.50694,-2.166765
M350EJ,P81R,DALLAS CHEMISTS,Pharmacy,53.508488,-2.158734
M350EJ,P9DT,SOUNDFRESH LTD,Pharmacy,53.508488,-2.158734
M350FF,FCP13,KAMSON PHARMACY,Dispensary,53.509511,-2.15851
M350HN,P68W,FALCONSORT LTD,Pharmacy,53.508309,-2.15813
M36AF,Y02622,BLACKFRIARS,Surgery,53.484135,-2.254244
M36AX,P1GD,MISS F ALI,Pharmacy,53.485459,-2.257025
M36BY,FVR47,MANOR PHARMACY,Dispensary,53.483495,-2.258382
M389RQ,FXV84,BOWNESS PHARMACY,Dispensary,53.53604,-2.41568
M389RS,P87613,CLEGGS LANE MEDICAL PRACTICE/129,Surgery,53.534939,-2.419336
M389WX,P0LV,TIMS AND PARKER LTD,Pharmacy,53.532626,-2.420248
M389WX,FHW67,TIMS & PARKER PHARMACY,Dispensary,53.532626,-2.420248
M400JD,FV818,WILKINSON PHARMACY,Dispensary,53.524514,-2.172023
M400JD,P02G,ANANT S. PATEL,Pharmacy,53.524514,-2.172023
M401NT,FMD45,WELL,Dispensary,53.499916,-2.175662
M401NT,P84047,DROYLSDEN RD FAMILY PRACTICE,Surgery,53.499916,-2.175662
M402JF,P84070,NEWTON HEATH MEDICAL CENTRE,Surgery,53.500995,-2.181199
M402JF,Y03414,CONTINENCE SERVICE PROJECT,Surgery,53.500995,-2.181199
M402JG,FP167,WELL,Dispensary,53.500843,-2.180987
M402JN,FE702,NEWCHEM PHARMACY,Dispensary,53.501131,-2.1804
M402JN,P32P,K. SINGH CHEMIST,Pharmacy,53.501131,-2.1804
M403GP,P762,RICHARD J WAKEFIELD PHARMACY LTD,Pharmacy,53.515486,-2.161445
M403GP,FVT34,TIMS & PARKER PHARMACY,Dispensary,53.515486,-2.161445
M403GP,P0Q1,DCT HEALTHCARE,Pharmacy,53.515486,-2.161445
M403HD,P84067,HAZELDENE MEDICAL CENTRE,Surgery,53.516187,-2.161372
M405HP,P84025,ST GEORGE'S MEDICAL CENTRE,Surgery,53.509666,-2.189031
M407HB,P89Q,K'S CHEMIST LTD,Pharmacy,53.486125,-2.215932
M407HS,P66P,HAVEN CHEMIST,Pharmacy,53.490191,-2.218952
M407LH,Y01695,MP VICTORIA MILL,Surgery,53.489633,-2.214292
M407LH,Y04477,PRIMARY CARE MANCHESTER LIMITED,Surgery,53.489633,-2.214292
M407QH,Y05061,NORTHERN HEALTH GPPO HUB 3,Surgery,53.49493,-2.2227
M407QH,Y02210,INTERMEDIATE CARE,Surgery,53.49493,-2.2227
M407QH,Y00490,VIOLENT PATIENT ENHANCED SERVICE 1,Surgery,53.49493,-2.2227
M407QH,P0MH,FERGUSON WHYTE,Pharmacy,53.49493,-2.2227
M407QH,FLL86,COHENS CHEMIST,Dispensary,53.49493,-2.2227
M407QH,P84054,WHITLEY ROAD MEDICAL CENTRE,Surgery,53.49493,-2.2227
M407QH,P80F,S. ANDREWS DISPENSING CHEMISTS LTD,Pharmacy,53.49493,-2.2227
M407WE,FG703,HAVEN CHEMIST,Dispensary,53.489372,-2.218358
M408RE,P08L,LAUDON CHEMISTS,Pharmacy,53.500354,-2.215477
M408RL,FVJ15,COHENS CHEMIST,Dispensary,53.500534,-2.215674
M409DD,FV113,WILKINSON PHARMACY,Dispensary,53.508951,-2.191969
M409LX,FM150,D&K CHEMIST,Dispensary,53.51383,-2.193438
M409LX,P4M6,SUMEER MAQSOOD LTD,Pharmacy,53.51383,-2.193438
M409NB,Y02520,SIMPSON MEDICAL PRACTICE,Surgery,53.514029,-2.198039
M409NL,FFV19,WILKINSON PHARMACY,Dispensary,53.514017,-2.199381
M409NL,P2JV,EE AMADI LTD,Pharmacy,53.514017,-2.199381
M410NA,FWD56,LLOYDSPHARMACY,Dispensary,53.449093,-2.354722
M410NA,FEX33,BOOTS THE CHEMIST,Dispensary,53.449093,-2.354722
M410SE,FK653,BOOTS THE CHEMIST,Dispensary,53.455134,-2.345179
M410TS,Y07233,PES @ STOTTS OPTICIANS URMSTON TRAF CCG,Surgery,53.449016,-2.352733
M410TZ,Y07236,PES @ SPECSAVERS URMSTON TRAFFORD CCG,Surgery,53.449032,-2.353411
M415AA,P3NN,MALPAPHARM LTD,Pharmacy,53.448597,-2.354612
M415AA,FMH60,MALCOLM'S PHARMACY,Dispensary,53.448597,-2.354612
M415BG,P91029,FLIXTON ROAD MEDICAL CENTRE,Surgery,53.448267,-2.362664
M415SJ,P2LY,CONRAN LATE NIGHT PHARMA LIMITED,Pharmacy,53.452091,-2.370709
M415SJ,FG856,CONRAN LATE NIGHT PHARMACY,Dispensary,53.452091,-2.370709
M415SJ,P2HQ,SAKINA LIMITED,Pharmacy,53.452091,-2.370709
M415SL,Y03507,TRAFFORD HEALTH CENTRE WIC,Surgery,53.45406,-2.370681
M415SL,Y06486,MSS RHEUMATOLOGY,Surgery,53.45406,-2.370681
M417AB,P91012,PRIMROSE SURGERY,Surgery,53.456159,-2.357311
M417FN,FD770,BOOTS THE CHEMIST,Dispensary,53.46316,-2.36011
M417WJ,FRA50,LLOYDSPHARMACY,Dispensary,53.459483,-2.366782
M417WJ,P91009,DAVYHULME MEDICAL CENTRE,Surgery,53.459483,-2.366782
M417ZA,FK429,ASDA PHARMACY,Dispensary,53.468861,-2.344824
M418AA,P91006,URMSTON GROUP PRACTICE,Surgery,53.452491,-2.394066
M418GY,FPL53,WELL,Dispensary,53.452824,-2.393919
M418TW,FEE48,WELL,Dispensary,53.452421,-2.391372
M419FD,P893,CLEARCOURT LTD,Pharmacy,53.444992,-2.363841
M419FD,FW813,REEDS CHEMIST,Dispensary,53.444992,-2.363841
M419JN,Y07232,PES @ THOMAS CARTER TRAFFORD CCG,Surgery,53.447345,-2.353081
M419NU,P11T,PHEONIX PHARMACY,Pharmacy,53.445509,-2.328811
M419NU,P0HK,MR MAIK UDDIN,Pharmacy,53.445509,-2.328811
M419NU,FQ021,URMSTON PHARMACY,Dispensary,53.445509,-2.328811
M419SB,FR735,PEAK PHARMACY,Dispensary,53.448055,-2.353268
M419WE,P0KM,PHARMACY DIRECT (HOLDOPE LTD),Pharmacy,53.446376,-2.333726
M436DD,P1WC,MUHAMMAD OBAID UR RAHMAN,Pharmacy,53.478833,-2.146087
M436DE,P89029,MARKET STREET MEDICAL PRACTICE,Surgery,53.478959,-2.145635
M436TQ,FXK78,TESCO INSTORE PHARMACY,Dispensary,53.4807,-2.148309
M437AD,FQR87,BOOTS THE CHEMIST,Dispensary,53.480045,-2.14606
M437BP,FV867,DROYLSDEN PHARMACY,Dispensary,53.479293,-2.144913
M437BW,FFE81,WELL,Dispensary,53.479062,-2.142502
M437BW,P89010,MEDLOCK VALE MEDICAL PRACTICE,Surgery,53.479062,-2.142502
M437NP,Y02663,DROYLSDEN MEDICAL PRACTICE,Surgery,53.487166,-2.145664
M445DD,FXM02,LLOYDSPHARMACY,Dispensary,53.425654,-2.437792
M445LH,P87610,THE MOSSLANDS MEDICAL PRACTICE,Surgery,53.437925,-2.432258
M445LH,FY553,LLOYDSPHARMACY,Dispensary,53.437925,-2.432258
M446AJ,FCJ72,WELL,Dispensary,53.439716,-2.426586
M446BL,FPM46,TESCO IN-STORE PHARMACY,Dispensary,53.437986,-2.422836
M446DP,P87657,(IRLAM) SALFORD CARE CTRS MEDICAL PRACTI,Surgery,53.449107,-2.417074
M446FE,P87649,CHAPEL GROUP MEDICAL CENTRE,Surgery,53.449094,-2.418293
M446FN,FXD46,LLOYDSPHARMACY,Dispensary,53.452835,-2.409927
M456QJ,P57G,BARASH CHEMIST LTD,Pharmacy,53.548041,-2.293382
M456QJ,FQT51,BARASH PHARMACY,Dispensary,53.548041,-2.293382
M457FD,P83608,THE ELMS MEDICAL CENTRE,Surgery,53.553233,-2.295201
M457TA,FGR18,WELL,Dispensary,53.553193,-2.296165
M458GH,P83004,THE UPLANDS MEDICAL PRACTICE,Surgery,53.548583,-2.295815
M458NE,P4LE,OCTAVIAN HEALTHCARE LIMITED,Pharmacy,53.551423,-2.277089
